action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19458332,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C(=O)O)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4529516,,CHEMBL4529516,,0,http://www.openphacts.org/units/Nanomolar,3252507,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458333,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,C=Cc1ccc2sc(-c3c(NC(=O)CCNC(C)C)sc4c3CCNC4)nc2c1,,,CHEMBL4476874,,2018,,CHEMBL4554489,,CHEMBL4554489,,0,http://www.openphacts.org/units/Nanomolar,3252508,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458334,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C(=O)N(C)C)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4593417,,CHEMBL4593417,,0,http://www.openphacts.org/units/Nanomolar,3252509,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458335,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNC(=O)c1ccc2sc(-c3c(NC(=O)CCNC(C)C)sc4c3CCNC4)nc2c1,,,CHEMBL4476874,,2018,,CHEMBL4514150,,CHEMBL4514150,,0,http://www.openphacts.org/units/Nanomolar,3252510,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458336,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C(=O)N4CCN(C)CC4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4541352,,CHEMBL4541352,,0,http://www.openphacts.org/units/Nanomolar,3252511,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458337,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)N(C)c1sc2c(c1-c1nc3cc(-c4cnn(C)c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4564096,,CHEMBL4564096,,0,http://www.openphacts.org/units/Nanomolar,3252512,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458338,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C4=CCN(S(C)(=O)=O)CC4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4561382,,CHEMBL4561382,,0,http://www.openphacts.org/units/Nanomolar,3252513,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458339,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cncc(F)c4)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4593297,,CHEMBL4593297,,0,http://www.openphacts.org/units/Nanomolar,3252514,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458340,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccc(N5CCOCC5)nc4)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4572339,,CHEMBL4572339,,0,http://www.openphacts.org/units/Nanomolar,3252515,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458341,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(-c2ccc3sc(-c4c(NC(=O)CCNCCOC)sc5c4CCNC5)nc3c2)cn1,,,CHEMBL4476874,,2018,,CHEMBL4517860,,CHEMBL4517860,,0,http://www.openphacts.org/units/Nanomolar,3252516,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458342,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(-c2ccc3nc(-c4c(NC(=O)CCNCCOC)sc5c4CCNC5)sc3c2)cn1,,,CHEMBL4476874,,2018,,CHEMBL4515267,,CHEMBL4515267,,0,http://www.openphacts.org/units/Nanomolar,3252517,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458343,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc(OC)c(OC)c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4561513,,CHEMBL4561513,,0,http://www.openphacts.org/units/Nanomolar,3252518,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458344,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cccc(C(=O)N(C)C)c4)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4519814,,CHEMBL4519814,,0,http://www.openphacts.org/units/Nanomolar,3252519,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458345,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccc5c(c4)OCO5)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4525945,,CHEMBL4525945,,0,http://www.openphacts.org/units/Nanomolar,3252520,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458346,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc(C(=O)N5CCOCC5)cc4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4584193,,CHEMBL4584193,,0,http://www.openphacts.org/units/Nanomolar,3252521,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458347,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNS(=O)(=O)c1cccc(-c2ccc3sc(-c4c(NC(=O)CCNCCOC)sc5c4CCNC5)nc3c2)c1,,,CHEMBL4476874,,2018,,CHEMBL4515243,,CHEMBL4515243,,0,http://www.openphacts.org/units/Nanomolar,3252522,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458348,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc(N5CCNCC5)nc4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4567821,,CHEMBL4567821,,0,http://www.openphacts.org/units/Nanomolar,3252523,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458349,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cncc(F)c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4565749,,CHEMBL4565749,,0,http://www.openphacts.org/units/Nanomolar,3252524,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458350,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cccc(C#N)c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4557780,,CHEMBL4557780,,0,http://www.openphacts.org/units/Nanomolar,3252525,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458351,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cn[nH]c4)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4548456,,CHEMBL4548456,,0,http://www.openphacts.org/units/Nanomolar,3252526,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458352,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc(F)nc4F)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4546830,,CHEMBL4546830,,0,http://www.openphacts.org/units/Nanomolar,3252527,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458353,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ncccc1-c1ccc2nc(-c3c(NC(=O)CCNCCOC)sc4c3CCNC4)sc2c1,,,CHEMBL4476874,,2018,,CHEMBL4539003,,CHEMBL4539003,,0,http://www.openphacts.org/units/Nanomolar,3252528,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458354,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccnc(NC(C)=O)c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4521872,,CHEMBL4521872,,0,http://www.openphacts.org/units/Nanomolar,3252529,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458355,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Nc1ccc(-c2ccc3nc(-c4c(NC(=O)CCNCCOC)sc5c4CCNC5)sc3c2)cc1,,,CHEMBL4476874,,2018,,CHEMBL4589755,,CHEMBL4589755,,0,http://www.openphacts.org/units/Nanomolar,3252530,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458356,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccc(C)c(C#N)c4)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4529635,,CHEMBL4529635,,0,http://www.openphacts.org/units/Nanomolar,3252531,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458357,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cnc(N)nc4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4591152,,CHEMBL4591152,,0,http://www.openphacts.org/units/Nanomolar,3252532,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458358,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Nc1ccc(-c2ccc3sc(-c4c(NC(=O)CCNCCOC)sc5c4CCNC5)nc3c2)cc1,,,CHEMBL4476874,,2018,,CHEMBL4539400,,CHEMBL4539400,,0,http://www.openphacts.org/units/Nanomolar,3252533,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458359,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cccnc4OC)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4548953,,CHEMBL4548953,,0,http://www.openphacts.org/units/Nanomolar,3252534,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458360,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNS(=O)(=O)c1cccc(-c2ccc3nc(-c4c(NC(=O)CCNCCOC)sc5c4CCNC5)sc3c2)c1,,,CHEMBL4476874,,2018,,CHEMBL4513508,,CHEMBL4513508,,0,http://www.openphacts.org/units/Nanomolar,3252535,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458361,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4cncc(OC)c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4576917,,CHEMBL4576917,,0,http://www.openphacts.org/units/Nanomolar,3252536,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458362,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccc5cnn(C)c5c4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4551129,,CHEMBL4551129,,0,http://www.openphacts.org/units/Nanomolar,3252537,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458363,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4c[nH]nc4C)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4560877,,CHEMBL4560877,,0,http://www.openphacts.org/units/Nanomolar,3252538,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
